chrom	chrompos	abspos	bincount	ratio
chr4	106988135	797460559	0	0.0
chr4	107270812	797743236	0	0.0
chr4	107557336	798029760	0	0.0
chr4	107839104	798311528	0	0.0
chr4	108121079	798593503	0	0.0
chr4	108405343	798877767	0	0.0
chr4	108684482	799156906	0	0.0
chr4	108963666	799436090	0	0.0
chr4	109241953	799714377	0	0.0
chr4	109521719	799994143	0	0.0
chr4	109799437	800271861	0	0.0
chr4	110077561	800549985	0	0.0
chr4	110355619	800828043	0	0.0
chr4	110636107	801108531	0	0.0
chr4	110915901	801388325	0	0.0
chr4	111194074	801666498	0	0.0
chr4	111477374	801949798	0	0.0
chr4	111760568	802232992	0	0.0
chr4	112043197	802515621	0	0.0
chr4	112332202	802804626	0	0.0
chr4	112613357	803085781	0	0.0
chr4	112897358	803369782	0	0.0
chr4	113179544	803651968	0	0.0
chr4	113459092	803931516	0	0.0
chr4	113739023	804211447	0	0.0
chr4	114016972	804489396	0	0.0
chr4	114294650	804767074	0	0.0
chr4	114576897	805049321	0	0.0
chr4	114857123	805329547	0	0.0
chr4	115137719	805610143	0	0.0
chr4	115415164	805887588	0	0.0
chr4	115693466	806165890	0	0.0
chr4	115971671	806444095	0	0.0
chr4	116251376	806723800	0	0.0
chr4	116528739	807001163	0	0.0
chr4	116807045	807279469	0	0.0
chr4	117084863	807557287	0	0.0
chr4	117368233	807840657	0	0.0
chr4	117646110	808118534	0	0.0
chr4	117925807	808398231	0	0.0
chr4	118206005	808678429	0	0.0
chr4	118483000	808955424	0	0.0
chr4	118763691	809236115	0	0.0
chr4	119044816	809517240	0	0.0
chr4	119324287	809796711	0	0.0
chr4	119678976	810151400	0	0.0
chr4	119957279	810429703	0	0.0
chr4	120243512	810715936	0	0.0
chr4	120556855	811029279	0	0.0
chr4	120834620	811307044	0	0.0
chr4	121119755	811592179	0	0.0
chr4	121400670	811873094	0	0.0
chr4	121685549	812157973	0	0.0
chr4	121962708	812435132	0	0.0
chr4	122240642	812713066	0	0.0
chr4	122518841	812991265	0	0.0
chr4	122796088	813268512	0	0.0
chr4	123076973	813549397	0	0.0
chr4	123355388	813827812	0	0.0
chr4	123641466	814113890	0	0.0
chr4	123923138	814395562	0	0.0
chr4	124204009	814676433	0	0.0
chr4	124482193	814954617	0	0.0
chr4	124761641	815234065	0	0.0
chr4	125040168	815512592	0	0.0
chr4	125325006	815797430	0	0.0
chr4	125604366	816076790	0	0.0
chr4	125882333	816354757	0	0.0
chr4	126159061	816631485	0	0.0
chr4	126437303	816909727	0	0.0
chr4	126717066	817189490	0	0.0
chr4	126997097	817469521	0	0.0
chr4	127275119	817747543	0	0.0
chr4	127554338	818026762	0	0.0
chr4	127833979	818306403	0	0.0
chr4	128122369	818594793	0	0.0
chr4	128403711	818876135	0	0.0
chr4	128692011	819164435	0	0.0
chr4	128971650	819444074	0	0.0
chr4	129254120	819726544	0	0.0
chr4	129532677	820005101	0	0.0
chr4	129810401	820282825	0	0.0
chr4	130092423	820564847	0	0.0
chr4	130373549	820845973	0	0.0
chr4	130652052	821124476	0	0.0
chr4	130935759	821408183	0	0.0
chr4	131217451	821689875	0	0.0
chr4	131495020	821967444	0	0.0
chr4	131773684	822246108	0	0.0
chr4	132052039	822524463	0	0.0
chr4	132333191	822805615	0	0.0
chr4	132616472	823088896	0	0.0
chr4	132951841	823424265	0	0.0
chr4	133230621	823703045	0	0.0
chr4	133509888	823982312	0	0.0
chr4	133790130	824262554	0	0.0
chr4	134072156	824544580	0	0.0
chr4	134349917	824822341	0	0.0
chr4	134628018	825100442	0	0.0
chr4	134908451	825380875	0	0.0
chr4	135188064	825660488	0	0.0
chr4	135465435	825937859	0	0.0
chr4	135744895	826217319	0	0.0
chr4	136028319	826500743	0	0.0
chr4	136308529	826780953	0	0.0
chr4	136588759	827061183	0	0.0
chr4	136866822	827339246	0	0.0
chr4	137143610	827616034	0	0.0
chr4	137427478	827899902	0	0.0
chr4	137703921	828176345	0	0.0
chr4	137981152	828453576	0	0.0
chr4	138258104	828730528	0	0.0
chr4	138540381	829012805	0	0.0
chr4	138819274	829291698	0	0.0
chr4	139097494	829569918	0	0.0
chr4	139374521	829846945	0	0.0
chr4	139656832	830129256	0	0.0
chr4	139938608	830411032	0	0.0
chr4	140216135	830688559	0	0.0
chr4	140495397	830967821	0	0.0
chr4	140773355	831245779	0	0.0
chr4	141051348	831523772	0	0.0
chr4	141331043	831803467	0	0.0
chr4	141614731	832087155	0	0.0
chr4	141897636	832370060	0	0.0
chr4	142177660	832650084	0	0.0
chr4	142459562	832931986	0	0.0
chr4	142737379	833209803	0	0.0
chr4	143020066	833492490	0	0.0
chr4	143300190	833772614	0	0.0
chr4	143581159	834053583	0	0.0
chr4	143861309	834333733	0	0.0
chr4	144146816	834619240	0	0.0
chr4	144425978	834898402	0	0.0
chr4	144709454	835181878	0	0.0
chr4	145026276	835498700	0	0.0
chr4	145312253	835784677	0	0.0
chr4	145591655	836064079	0	0.0
chr4	145874964	836347388	0	0.0
chr4	146154243	836626667	0	0.0
chr4	146437764	836910188	0	0.0
chr4	146717077	837189501	0	0.0
chr4	146997226	837469650	0	0.0
chr4	147278884	837751308	0	0.0
chr4	147562601	838035025	0	0.0
chr4	147844708	838317132	0	0.0
chr4	148122316	838594740	0	0.0
chr4	148406477	838878901	0	0.0
chr4	148683482	839155906	0	0.0
chr4	148962292	839434716	0	0.0
chr4	149240527	839712951	0	0.0
chr4	149520712	839993136	0	0.0
chr4	149800283	840272707	0	0.0
chr4	150080980	840553404	0	0.0
chr4	150359911	840832335	0	0.0
chr4	150640700	841113124	0	0.0
chr4	150927402	841399826	0	0.0
chr4	151204993	841677417	0	0.0
chr4	151484514	841956938	0	0.0
chr4	151764159	842236583	0	0.0
chr4	152041996	842514420	0	0.0
chr4	152321301	842793725	0	0.0
chr4	152601830	843074254	0	0.0
chr4	152879595	843352019	0	0.0
chr4	153156695	843629119	0	0.0
chr4	153433311	843905735	0	0.0
chr4	153713717	844186141	0	0.0
chr4	153992571	844464995	0	0.0
chr4	154269800	844742224	0	0.0
chr4	154546948	845019372	0	0.0
chr4	154823954	845296378	0	0.0
chr4	155105841	845578265	0	0.0
chr4	155383027	845855451	0	0.0
chr4	155659895	846132319	0	0.0
chr4	155937949	846410373	0	0.0
chr4	156219594	846692018	0	0.0
chr4	156497031	846969455	0	0.0
chr4	156773571	847245995	0	0.0
chr4	157053776	847526200	0	0.0
chr4	157337693	847810117	0	0.0
chr4	157615601	848088025	0	0.0
chr4	157892875	848365299	0	0.0
chr4	158172650	848645074	0	0.0
chr4	158452182	848924606	0	0.0
chr4	158732786	849205210	0	0.0
chr4	159014999	849487423	0	0.0
chr4	159295146	849767570	0	0.0
chr4	159579469	850051893	0	0.0
chr4	159858361	850330785	0	0.0
chr4	160138033	850610457	0	0.0
chr4	160415197	850887621	0	0.0
chr4	160697505	851169929	0	0.0
chr4	160979317	851451741	0	0.0
chr4	161263064	851735488	0	0.0
chr4	161545732	852018156	0	0.0
chr4	161825768	852298192	0	0.0
chr4	162105676	852578100	0	0.0
chr4	162383121	852855545	0	0.0
chr4	162664411	853136835	0	0.0
chr4	162943908	853416332	0	0.0
chr4	163220937	853693361	0	0.0
chr4	163498998	853971422	0	0.0
chr4	163776678	854249102	0	0.0
chr4	164056406	854528830	0	0.0
chr4	164338305	854810729	0	0.0
chr4	164619145	855091569	0	0.0
chr4	164899274	855371698	0	0.0
chr4	165188603	855661027	0	0.0
chr4	165472151	855944575	0	0.0
chr4	165756998	856229422	0	0.0
chr4	166038197	856510621	0	0.0
chr4	166324888	856797312	0	0.0
chr4	166602129	857074553	0	0.0
chr4	166880677	857353101	0	0.0
chr4	167159681	857632105	0	0.0
chr4	167443239	857915663	0	0.0
chr4	167734139	858206563	0	0.0
chr4	168015099	858487523	0	0.0
chr4	168299702	858772126	0	0.0
chr4	168578242	859050666	0	0.0
chr4	168860127	859332551	0	0.0
chr4	169137186	859609610	0	0.0
chr4	169418046	859890470	0	0.0
chr4	169695787	860168211	0	0.0
chr4	169972948	860445372	0	0.0
chr4	170250248	860722672	0	0.0
chr4	170534657	861007081	0	0.0
chr4	170816072	861288496	0	0.0
chr4	171094833	861567257	0	0.0
chr4	171382255	861854679	0	0.0
chr4	171664507	862136931	0	0.0
chr4	171944703	862417127	0	0.0
chr4	172221548	862693972	0	0.0
chr4	172499406	862971830	0	0.0
chr4	172776125	863248549	0	0.0
chr4	173055675	863528099	0	0.0
chr4	173334557	863806981	0	0.0
chr4	173611626	864084050	0	0.0
chr4	173889071	864361495	0	0.0
chr4	174166589	864639013	0	0.0
chr4	174443164	864915588	0	0.0
chr4	174725742	865198166	0	0.0
chr4	175003755	865476179	0	0.0
chr4	175281225	865753649	0	0.0
chr4	175559212	866031636	0	0.0
chr4	175841496	866313920	0	0.0
chr4	176121209	866593633	0	0.0
chr4	176401947	866874371	0	0.0
chr4	176681070	867153494	0	0.0
chr4	176958025	867430449	0	0.0
chr4	177236250	867708674	0	0.0
chr4	177513908	867986332	0	0.0
chr4	177794125	868266549	0	0.0
chr4	178072235	868544659	0	0.0
chr4	178349341	868821765	0	0.0
chr4	178626993	869099417	0	0.0
chr4	178906892	869379316	0	0.0
chr4	179189191	869661615	0	0.0
chr4	179466825	869939249	0	0.0
chr4	179743980	870216404	0	0.0
chr4	180024590	870497014	0	0.0
chr4	180302695	870775119	0	0.0
chr4	180582936	871055360	0	0.0
chr4	180860565	871332989	0	0.0
chr4	181139196	871611620	0	0.0
chr4	181418059	871890483	0	0.0
chr4	181695000	872167424	0	0.0
chr4	181975168	872447592	0	0.0
chr4	182254602	872727026	0	0.0
chr4	182536321	873008745	0	0.0
chr4	182815465	873287889	0	0.0
chr4	183094032	873566456	0	0.0
chr4	183373509	873845933	0	0.0
chr4	183650295	874122719	0	0.0
chr4	183933404	874405828	0	0.0
chr4	184213085	874685509	0	0.0
chr4	184491137	874963561	0	0.0
chr4	184771242	875243666	0	0.0
chr4	185048147	875520571	0	0.0
chr4	185329767	875802191	0	0.0
chr4	185607344	876079768	0	0.0
chr4	185884914	876357338	0	0.0
chr4	186163658	876636082	0	0.0
chr4	186440921	876913345	0	0.0
chr4	186717637	877190061	0	0.0
chr4	186995906	877468330	0	0.0
chr4	187278352	877750776	0	0.0
chr4	187559419	878031843	0	0.0
chr4	187838381	878310805	0	0.0
chr4	188125735	878598159	0	0.0
chr4	188403336	878875760	0	0.0
chr4	188681644	879154068	0	0.0
chr4	188965176	879437600	0	0.0
chr4	189244977	879717401	0	0.0
chr4	189529757	880002181	0	0.0
chr4	189808742	880281166	0	0.0
chr4	190092210	880564634	0	0.0
chr4	190375117	880847541	0	0.0
chr4	190662122	881134546	0	0.0
chr5	0	881626700	0	0.0
chr5	303429	881930129	0	0.0
chr5	590356	882217056	0	0.0
chr5	924784	882551484	0	0.0
chr5	1205694	882832394	0	0.0
chr5	1485349	883112049	0	0.0
chr5	1775727	883402427	0	0.0
chr5	2056066	883682766	0	0.0
chr5	2333834	883960534	0	0.0
chr5	2611187	884237887	0	0.0
chr5	2887707	884514407	0	0.0
chr5	3164795	884791495	0	0.0
chr5	3446415	885073115	0	0.0
chr5	3724785	885351485	0	0.0
chr5	4002574	885629274	0	0.0
chr5	4279725	885906425	0	0.0
chr5	4560714	886187414	0	0.0
chr5	4843316	886470016	0	0.0
chr5	5120179	886746879	0	0.0
chr5	5398258	887024958	0	0.0
chr5	5676180	887302880	0	0.0
chr5	5952928	887579628	0	0.0
chr5	6229949	887856649	0	0.0
chr5	6507099	888133799	0	0.0
chr5	6784440	888411140	0	0.0
chr5	7065745	888692445	0	0.0
chr5	7359771	888986471	0	0.0
chr5	7639051	889265751	0	0.0
chr5	7916533	889543233	0	0.0
chr5	8199630	889826330	0	0.0
chr5	8479312	890106012	0	0.0
chr5	8759178	890385878	0	0.0
chr5	9039149	890665849	0	0.0
chr5	9319404	890946104	0	0.0
chr5	9598791	891225491	0	0.0
chr5	9876307	891503007	0	0.0
chr5	10155087	891781787	0	0.0
chr5	10433174	892059874	0	0.0
chr5	10710433	892337133	0	0.0
chr5	10987659	892614359	0	0.0
chr5	11264728	892891428	0	0.0
chr5	11542261	893168961	0	0.0
chr5	11819865	893446565	0	0.0
chr5	12096794	893723494	0	0.0
chr5	12375400	894002100	0	0.0
chr5	12657034	894283734	0	0.0
chr5	12934801	894561501	0	0.0
chr5	13213222	894839922	0	0.0
chr5	13495843	895122543	0	0.0
chr5	13773086	895399786	0	0.0
chr5	14050912	895677612	0	0.0
chr5	14327509	895954209	0	0.0
chr5	14604263	896230963	0	0.0
chr5	14883394	896510094	0	0.0
chr5	15160668	896787368	0	0.0
chr5	15445691	897072391	0	0.0
chr5	15723667	897350367	0	0.0
chr5	16006227	897632927	0	0.0
chr5	16283077	897909777	0	0.0
chr5	16565044	898191744	0	0.0
chr5	16845246	898471946	0	0.0
chr5	17123222	898749922	0	0.0
chr5	17400841	899027541	0	0.0
chr5	17761759	899388459	0	0.0
chr5	18039495	899666195	0	0.0
chr5	18318832	899945532	0	0.0
chr5	18599257	900225957	0	0.0
chr5	18877000	900503700	0	0.0
chr5	19155622	900782322	0	0.0
chr5	19437398	901064098	0	0.0
chr5	19715373	901342073	0	0.0
chr5	19993268	901619968	0	0.0
chr5	20270226	901896926	0	0.0
chr5	20548991	902175691	0	0.0
chr5	20878237	902504937	0	0.0
chr5	21170880	902797580	0	0.0
chr5	21487414	903114114	0	0.0
chr5	21779966	903406666	0	0.0
chr5	22074402	903701102	0	0.0
chr5	22371543	903998243	0	0.0
chr5	22649142	904275842	0	0.0
chr5	22927104	904553804	0	0.0
chr5	23204049	904830749	0	0.0
chr5	23481238	905107938	0	0.0
chr5	23758983	905385683	0	0.0
chr5	24036776	905663476	0	0.0
chr5	24315406	905942106	0	0.0
chr5	24594735	906221435	0	0.0
chr5	24871790	906498490	0	0.0
chr5	25155312	906782012	0	0.0
chr5	25438726	907065426	0	0.0
chr5	25716832	907343532	0	0.0
chr5	25994976	907621676	0	0.0
chr5	26272888	907899588	0	0.0
chr5	26554667	908181367	0	0.0
chr5	26832055	908458755	0	0.0
chr5	27109563	908736263	0	0.0
chr5	27388230	909014930	0	0.0
chr5	27665993	909292693	0	0.0
chr5	27945160	909571860	0	0.0
chr5	28225413	909852113	0	0.0
chr5	28503967	910130667	0	0.0
chr5	28784851	910411551	0	0.0
chr5	29069521	910696221	0	0.0
chr5	29349428	910976128	0	0.0
chr5	29632210	911258910	0	0.0
chr5	29911067	911537767	0	0.0
chr5	30189256	911815956	0	0.0
chr5	30468851	912095551	0	0.0
chr5	30750869	912377569	0	0.0
chr5	31032563	912659263	0	0.0
chr5	31309610	912936310	0	0.0
chr5	31586209	913212909	0	0.0
chr5	31863226	913489926	0	0.0
chr5	32139883	913766583	0	0.0
chr5	32418677	914045377	0	0.0
chr5	32696471	914323171	0	0.0
chr5	32980933	914607633	0	0.0
chr5	33265489	914892189	0	0.0
chr5	33544519	915171219	0	0.0
chr5	33824037	915450737	0	0.0
chr5	34121794	915748494	0	0.0
chr5	34483726	916110426	0	0.0
chr5	34760848	916387548	0	0.0
chr5	35041375	916668075	0	0.0
chr5	35320861	916947561	0	0.0
chr5	35605307	917232007	0	0.0
chr5	35882691	917509391	0	0.0
chr5	36161666	917788366	0	0.0
chr5	36442230	918068930	0	0.0
chr5	36719188	918345888	0	0.0
chr5	36998077	918624777	0	0.0
chr5	37276175	918902875	0	0.0
chr5	37561184	919187884	0	0.0
chr5	37842175	919468875	0	0.0
chr5	38119258	919745958	0	0.0
chr5	38400509	920027209	0	0.0
chr5	38679551	920306251	0	0.0
chr5	38956675	920583375	0	0.0
chr5	39235685	920862385	0	0.0
chr5	39514741	921141441	0	0.0
chr5	39798053	921424753	0	0.0
chr5	40076353	921703053	0	0.0
chr5	40354183	921980883	0	0.0
chr5	40635855	922262555	0	0.0
chr5	40917070	922543770	0	0.0
chr5	41196706	922823406	0	0.0
chr5	41478377	923105077	0	0.0
chr5	41762134	923388834	0	0.0
chr5	42043051	923669751	0	0.0
chr5	42324971	923951671	0	0.0
chr5	42603853	924230553	0	0.0
chr5	42889029	924515729	0	0.0
chr5	43171307	924798007	0	0.0
chr5	43451678	925078378	0	0.0
chr5	43737411	925364111	0	0.0
chr5	44020654	925647354	0	0.0
chr5	44302990	925929690	0	0.0
chr5	44581185	926207885	0	0.0
chr5	44865185	926491885	0	0.0
chr5	45142682	926769382	0	0.0
chr5	45422955	927049655	0	0.0
chr5	45711263	927337963	0	0.0
chr5	45996347	927623047	0	0.0
chr5	46276175	927902875	0	0.0
chr5	49584313	931211013	0	0.0
chr5	49872171	931498871	0	0.0
chr5	50152617	931779317	0	0.0
chr5	50429764	932056464	0	0.0
chr5	50717437	932344137	0	0.0
chr5	50995317	932622017	0	0.0
chr5	51275465	932902165	0	0.0
chr5	51560321	933187021	0	0.0
chr5	51839637	933466337	0	0.0
chr5	52121498	933748198	0	0.0
chr5	52398974	934025674	0	0.0
chr5	52682006	934308706	0	0.0
chr5	52960957	934587657	0	0.0
chr5	53241283	934867983	0	0.0
chr5	53521200	935147900	0	0.0
chr5	53800259	935426959	0	0.0
chr5	54077699	935704399	0	0.0
chr5	54359217	935985917	0	0.0
chr5	54637882	936264582	0	0.0
chr5	54917128	936543828	0	0.0
chr5	55198538	936825238	0	0.0
chr5	55477949	937104649	0	0.0
chr5	55756449	937383149	0	0.0
chr5	56033650	937660350	0	0.0
chr5	56311962	937938662	0	0.0
chr5	56589044	938215744	0	0.0
chr5	56874719	938501419	0	0.0
chr5	57152095	938778795	0	0.0
chr5	57434548	939061248	0	0.0
chr5	57722874	939349574	0	0.0
chr5	58006991	939633691	0	0.0
chr5	58284516	939911216	0	0.0
chr5	58562087	940188787	0	0.0
chr5	58844215	940470915	0	0.0
chr5	59121505	940748205	0	0.0
chr5	59404289	941030989	0	0.0
chr5	59682966	941309666	0	0.0
chr5	59966050	941592750	0	0.0
chr5	60247015	941873715	0	0.0
chr5	60527065	942153765	0	0.0
chr5	60806849	942433549	0	0.0
chr5	61083949	942710649	0	0.0
chr5	61362331	942989031	0	0.0
chr5	61644010	943270710	0	0.0
chr5	61922626	943549326	0	0.0
chr5	62214736	943841436	0	0.0
chr5	62492807	944119507	0	0.0
chr5	62772791	944399491	0	0.0
chr5	63059255	944685955	0	0.0
chr5	63337572	944964272	0	0.0
chr5	63621237	945247937	0	0.0
chr5	63909800	945536500	0	0.0
chr5	64191035	945817735	0	0.0
chr5	64473375	946100075	0	0.0
chr5	64753644	946380344	0	0.0
chr5	65032064	946658764	0	0.0
chr5	65311171	946937871	0	0.0
chr5	65592386	947219086	0	0.0
chr5	65873869	947500569	0	0.0
chr5	66152605	947779305	0	0.0
chr5	66429119	948055819	0	0.0
chr5	66709286	948335986	0	0.0
chr5	66988982	948615682	0	0.0
chr5	67281017	948907717	0	0.0
chr5	67560597	949187297	0	0.0
chr5	67837857	949464557	0	0.0
chr5	68117957	949744657	0	0.0
chr5	68395919	950022619	0	0.0
chr5	68673059	950299759	0	0.0
chr5	70337989	951964689	0	0.0
chr5	70920584	952547284	0	0.0
chr5	71202478	952829178	0	0.0
chr5	71479273	953105973	0	0.0
chr5	71756079	953382779	0	0.0
chr5	72036775	953663475	0	0.0
chr5	72316557	953943257	0	0.0
chr5	72593407	954220107	0	0.0
chr5	72871230	954497930	0	0.0
chr5	73148248	954774948	0	0.0
chr5	73427897	955054597	0	0.0
chr5	73705758	955332458	0	0.0
chr5	73982342	955609042	0	0.0
chr5	74262577	955889277	0	0.0
chr5	74542829	956169529	0	0.0
chr5	74822102	956448802	0	0.0
chr5	75111416	956738116	0	0.0
chr5	75397243	957023943	0	0.0
chr5	75681948	957308648	0	0.0
chr5	75959272	957585972	0	0.0
chr5	76236728	957863428	0	0.0
chr5	76516248	958142948	0	0.0
chr5	76797249	958423949	0	0.0
chr5	77077804	958704504	0	0.0
chr5	77355314	958982014	0	0.0
chr5	77634195	959260895	0	0.0
chr5	77918157	959544857	0	0.0
chr5	78204074	959830774	0	0.0
chr5	78487029	960113729	0	0.0
chr5	78765114	960391814	0	0.0
chr5	79042284	960668984	0	0.0
chr5	79327862	960954562	0	0.0
chr5	79605537	961232237	0	0.0
chr5	79886557	961513257	0	0.0
chr5	80167120	961793820	0	0.0
chr5	80447026	962073726	0	0.0
chr5	80726418	962353118	0	0.0
chr5	81010803	962637503	0	0.0
chr5	81289052	962915752	0	0.0
chr5	81571654	963198354	0	0.0
chr5	81857764	963484464	0	0.0
chr5	82135050	963761750	0	0.0
chr5	82418948	964045648	0	0.0
chr5	82701722	964328422	0	0.0
chr5	82982196	964608896	0	0.0
chr5	83262923	964889623	0	0.0
chr5	83543610	965170310	0	0.0
chr5	83821714	965448414	0	0.0
chr5	84100124	965726824	0	0.0
chr5	84378514	966005214	0	0.0
chr5	84657109	966283809	0	0.0
chr5	84936449	966563149	0	0.0
chr5	85218999	966845699	0	0.0
chr5	85496367	967123067	0	0.0
chr5	85784107	967410807	0	0.0
chr5	86068597	967695297	0	0.0
chr5	86347530	967974230	0	0.0
chr5	86626734	968253434	0	0.0
chr5	86905613	968532313	0	0.0
chr5	87182918	968809618	0	0.0
chr5	87466242	969092942	0	0.0
chr5	87745625	969372325	0	0.0
chr5	88023306	969650006	0	0.0
chr5	88305814	969932514	0	0.0
chr5	88583581	970210281	0	0.0
chr5	88860831	970487531	0	0.0
chr5	89141964	970768664	0	0.0
chr5	89424857	971051557	0	0.0
chr5	89706262	971332962	0	0.0
chr5	89989568	971616268	0	0.0
chr5	90273810	971900510	0	0.0
chr5	90550725	972177425	0	0.0
chr5	90828578	972455278	0	0.0
chr5	91109059	972735759	0	0.0
chr5	91387227	973013927	0	0.0
chr5	91722929	973349629	0	0.0
chr5	92000398	973627098	0	0.0
chr5	92279078	973905778	0	0.0
chr5	92563502	974190202	0	0.0
chr5	92846592	974473292	0	0.0
chr5	93125546	974752246	0	0.0
chr5	93406104	975032804	0	0.0
chr5	93684003	975310703	0	0.0
chr5	93961128	975587828	0	0.0
chr5	94238457	975865157	0	0.0
chr5	94517423	976144123	0	0.0
chr5	94797076	976423776	0	0.0
chr5	95074509	976701209	0	0.0
chr5	95352164	976978864	0	0.0
chr5	95632920	977259620	0	0.0
chr5	95913664	977540364	0	0.0
chr5	96191126	977817826	0	0.0
chr5	96467895	978094595	0	0.0
chr5	96749601	978376301	0	0.0
chr5	97035396	978662096	0	0.0
chr5	97319692	978946392	0	0.0
chr5	97603006	979229706	0	0.0
chr5	97882497	979509197	0	0.0
chr5	98164018	979790718	0	0.0
chr5	98442164	980068864	0	0.0
chr5	98723667	980350367	0	0.0
chr5	99053094	980679794	0	0.0
chr5	99342749	980969449	0	0.0
chr5	99640669	981267369	0	0.0
chr5	99952560	981579260	0	0.0
chr5	100230785	981857485	0	0.0
chr5	100517699	982144399	0	0.0
chr5	100800920	982427620	0	0.0
chr5	101080851	982707551	0	0.0
chr5	101360461	982987161	0	0.0
chr5	101650828	983277528	0	0.0
chr5	101930950	983557650	0	0.0
chr5	102213475	983840175	0	0.0
chr5	102494482	984121182	0	0.0
chr5	102772006	984398706	0	0.0
chr5	103049276	984675976	0	0.0
chr5	103326067	984952767	0	0.0
chr5	103609484	985236184	0	0.0
chr5	103897310	985524010	0	0.0
chr5	104176910	985803610	0	0.0
chr5	104454962	986081662	0	0.0
chr5	104734970	986361670	0	0.0
chr5	105016502	986643202	0	0.0
chr5	105293586	986920286	0	0.0
chr5	105571678	987198378	0	0.0
chr5	105851394	987478094	0	0.0
chr5	106138089	987764789	0	0.0
chr5	106419630	988046330	0	0.0
chr5	106696442	988323142	0	0.0
chr5	106973209	988599909	0	0.0
chr5	107250294	988876994	0	0.0
chr5	107526902	989153602	0	0.0
chr5	107804373	989431073	0	0.0
chr5	108083598	989710298	0	0.0
chr5	108364649	989991349	0	0.0
chr5	108648660	990275360	0	0.0
chr5	108932353	990559053	0	0.0
chr5	109212909	990839609	0	0.0
chr5	109489747	991116447	0	0.0
chr5	109769629	991396329	0	0.0
chr5	110050488	991677188	0	0.0
chr5	110333623	991960323	0	0.0
chr5	110615077	992241777	0	0.0
chr5	110899763	992526463	0	0.0
chr5	111180208	992806908	0	0.0
chr5	111463232	993089932	0	0.0
chr5	111742229	993368929	0	0.0
chr5	112021710	993648410	0	0.0
chr5	112298885	993925585	0	0.0
chr5	112576091	994202791	0	0.0
chr5	112855232	994481932	0	0.0
chr5	113133032	994759732	0	0.0
chr5	113413277	995039977	0	0.0
chr5	113694940	995321640	0	0.0
chr5	113972572	995599272	0	0.0
chr5	114255973	995882673	0	0.0
chr5	114535287	996161987	0	0.0
chr5	114816200	996442900	0	0.0
chr5	115095502	996722202	0	0.0
chr5	115372675	996999375	0	0.0
chr5	115655297	997281997	0	0.0
chr5	115932825	997559525	0	0.0
chr5	116210516	997837216	0	0.0
chr5	116488716	998115416	0	0.0
chr5	116768089	998394789	0	0.0
chr5	117050489	998677189	0	0.0
chr5	117331213	998957913	0	0.0
chr5	117610120	999236820	0	0.0
chr5	117891521	999518221	0	0.0
chr5	118169774	999796474	0	0.0
